ID,epoch_val_accuracy,MAX_NODES,WINDOW_SIZE,Name,Owner,Created,Running Time,Hostname,BATCH_NORM,FIRST_CONV_ACTIVATION,CONV_TYPE,LAYERS,MASTER_NODE,PMI,POOLING,PRETRAINED,PRETRAINED_EMB,BATCH_SIZE,EMB_SIZE,DROPOUT_RATE,EPOCH,FIRST_CONV_SIZE,L2_RATE,LR_FIRST_UPDATE,LR,LR_UPDATE_PER,MAX_TF,MIN_TF,MODEL_PARAMS,NUM_CLASSES,VOCAB_SIZE,emb_size,max_nodes,num_classes,vocab_size,epoch_loss,epoch_accuracy,epoch_val_loss,IS_DIRECTED,Tags,State
VKR-351,0.688597559928894,102.0,1.0,ohsumed,vmalperovich,2021-05-11 18:41:04,161.084,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.12479843199253082,0.9988084435462952,1.370452880859375,False,"[""FINAL""]",SUCCEEDED
VKR-350,0.6915656924247742,102.0,1.0,ohsumed,vmalperovich,2021-05-11 18:38:31,138.69,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.13182473182678223,0.9973190426826477,1.4132765531539917,False,"[""FINAL""]",SUCCEEDED
VKR-349,0.6898342967033386,102.0,1.0,ohsumed,vmalperovich,2021-05-11 18:35:21,173.708,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.12706980109214783,0.9979147911071777,1.398890495300293,False,"[""FINAL""]",SUCCEEDED
VKR-332,0.6787039041519165,170.0,3.0,ohsumed,vmalperovich,2021-05-11 01:22:10,216.611,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.13366760313510895,0.9982126951217651,1.4209227561950684,,"[""FINAL""]",SUCCEEDED
VKR-331,0.6794459819793701,170.0,3.0,ohsumed,vmalperovich,2021-05-11 01:16:37,307.656,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.12408479303121567,0.99940425157547,1.4259002208709717,,"[""FINAL""]",SUCCEEDED
VKR-330,0.6851348280906677,170.0,3.0,ohsumed,vmalperovich,2021-05-11 01:10:34,339.93,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.1282763034105301,0.9985105991363525,1.4457733631134033,,"[""FINAL""]",SUCCEEDED
VKR-329,0.622557520866394,170.0,10.0,ohsumed,vmalperovich,2021-05-11 00:49:46,93.407,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.1778738796710968,0.9985105991363525,1.6572240591049194,,"[""FINAL""]",SUCCEEDED
VKR-328,0.6722730398178101,170.0,5.0,ohsumed,vmalperovich,2021-05-11 00:41:18,292.404,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.11546500027179718,0.9997020959854126,1.4567384719848633,,"[""FINAL""]",SUCCEEDED
VKR-327,0.6814246773719788,170.0,4.0,ohsumed,vmalperovich,2021-05-11 00:35:27,318.583,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.11537033319473267,0.99940425157547,1.439893364906311,,"[""FINAL""]",SUCCEEDED
VKR-326,0.67647784948349,170.0,3.0,ohsumed,vmalperovich,2021-05-11 00:30:51,250.726,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.12640973925590515,0.99940425157547,1.4091395139694214,,"[""FINAL""]",SUCCEEDED
VKR-325,0.6866188645362854,170.0,2.0,ohsumed,vmalperovich,2021-05-11 00:25:39,288.173,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.1339665800333023,0.9988084435462952,1.4081510305404663,,"[""FINAL""]",SUCCEEDED
VKR-324,0.6866188645362854,170.0,1.0,ohsumed,vmalperovich,2021-05-11 00:20:59,258.389,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.14409811794757843,0.9973190426826477,1.4138641357421875,,"[""FINAL""]",SUCCEEDED
VKR-323,0.6732624173164368,170.0,3.0,ohsumed,vmalperovich,2021-05-11 00:04:54,213.343,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.13986802101135254,0.9967232942581177,1.4450185298919678,,[],SUCCEEDED
VKR-322,0.6784566044807434,170.0,3.0,ohsumed,vmalperovich,2021-05-10 23:35:19,245.515,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969623.0,23.0,13016.0,,,,,0.08751872926950455,0.9988084435462952,1.4210516214370728,,"[""FINALE""]",SUCCEEDED
VKR-321,0.6871135234832764,170.0,3.0,ohsumed,vmalperovich,2021-05-10 22:35:54,275.105,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969623.0,23.0,13016.0,,,,,0.12813551723957062,0.9976169466972351,1.407196283340454,,"[""FINAL""]",SUCCEEDED
VKR-320,0.6740044355392456,170.0,3.0,ohsumed,vmalperovich,2021-05-10 22:31:37,183.227,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,200.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,2648023.0,23.0,13016.0,,,,,0.14291860163211823,0.9988084435462952,1.453106164932251,,[],SUCCEEDED
VKR-316,0.680188000202179,119.0,3.0,ohsumed,vmalperovich,2021-05-05 16:31:57,167.633,a73dbe25039a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,200.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2000.0,1.0,2647023.0,23.0,13011.0,,,,,0.13502629101276398,0.9982126951217651,1.3873296976089478,,[],SUCCEEDED
VKR-313,0.6690576076507568,174.0,3.0,ohsumed,vmalperovich,2021-04-29 00:37:40,265.805,7509fe545d91,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.4,100.0,200.0,0.01,3.0,0.001,5.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,0.2241726517677307,0.9985105991363525,1.496853232383728,,[],SUCCEEDED
VKR-312,0.6747464537620544,174.0,3.0,ohsumed,vmalperovich,2021-04-29 00:30:26,188.577,7509fe545d91,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,3.0,0.001,5.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,0.24806208908557892,0.9973190426826477,1.5073201656341553,,[],SUCCEEDED
VKR-311,0.6628741025924683,174.0,3.0,ohsumed,vmalperovich,2021-04-29 00:23:53,150.706,7509fe545d91,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.005,3.0,0.001,3.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,0.2706053853034973,0.9934465289115906,1.5022029876708984,,[],SUCCEEDED
VKR-310,0.6534751653671265,174.0,3.0,ohsumed,vmalperovich,2021-04-29 00:11:50,133.86,7509fe545d91,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.005,3.0,0.001,3.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,0.29059064388275146,0.9898719191551208,1.5388727188110352,,[],SUCCEEDED
VKR-309,0.6623794436454773,174.0,3.0,ohsumed,vmalperovich,2021-04-29 00:04:29,204.587,7509fe545d91,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,300.0,0.55,100.0,200.0,0.01,3.0,0.001,3.0,700.0,1.0,3954323.0,23.0,12965.0,,,,,0.36324870586395264,0.9925528764724731,1.609708547592163,,[],SUCCEEDED
VKR-308,0.6331931948661804,174.0,3.0,ohsumed,vmalperovich,2021-04-29 00:03:41,2865.113,7509fe545d91,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,2.0,0.005,5.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,0.2482488602399826,0.9839141964912415,1.6777267456054688,,[],SUCCEEDED
VKR-307,0.6631214618682861,174.0,3.0,ohsumed,vmalperovich,2021-04-27 02:28:06,192.918,486a5a265099,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,2.0,0.005,5.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,0.09831191599369049,0.9982126951217651,1.461875081062317,,[],SUCCEEDED
VKR-306,0.39253029227256775,174.0,3.0,ohsumed,vmalperovich,2021-04-27 02:27:20,1298890.914143,486a5a265099,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,2.0,0.05,5.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,1.61830735206604,0.7408400177955627,6.818393230438232,,[],RUNNING
VKR-305,0.3932723104953766,174.0,3.0,ohsumed,vmalperovich,2021-04-27 02:24:02,51.035,486a5a265099,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,2.0,0.05,5.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,1.3323711156845093,0.766160249710083,6.267685413360596,,[],SUCCEEDED
VKR-304,0.639376699924469,174.0,3.0,ohsumed,vmalperovich,2021-04-27 02:20:19,152.061,486a5a265099,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,3.0,0.01,3.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,0.10074221342802048,0.9979147911071777,1.5818214416503906,,[],SUCCEEDED
VKR-303,0.5723472833633423,174.0,3.0,ohsumed,vmalperovich,2021-04-27 02:13:45,296.989,486a5a265099,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.001,5.0,1.0E-4,10.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,0.9697933197021484,0.8033958673477173,1.709131121635437,,[],SUCCEEDED
VKR-302,0.44224587082862854,174.0,3.0,ohsumed,vmalperovich,2021-04-27 02:10:36,1299894.937143,486a5a265099,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,3.0,1.0E-4,5.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,2.2153522968292236,0.5397676229476929,2.547459363937378,,[],RUNNING
VKR-301,0.6579272747039795,174.0,3.0,ohsumed,vmalperovich,2021-04-27 02:06:05,174.459,486a5a265099,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,3.0,0.001,5.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,0.2780148684978485,0.9958295822143555,1.5987839698791504,,[],SUCCEEDED
VKR-300,0.663863480091095,174.0,3.0,ohsumed,vmalperovich,2021-04-27 02:00:54,187.992,486a5a265099,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.01,5.0,0.001,5.0,700.0,1.0,2660223.0,23.0,12965.0,,,,,0.21769842505455017,0.9973190426826477,1.5068483352661133,,[],SUCCEEDED
VKR-299,0.6524857878684998,125.0,3.0,ohsumed,vmalperovich,2021-04-27 01:54:34,215.89,486a5a265099,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.01,5.0,0.001,5.0,700.0,1.0,2660223.0,23.0,12965.0,,,,,0.18744704127311707,0.9979147911071777,1.5412379503250122,,[],SUCCEEDED
VKR-298,0.6490229964256287,125.0,3.0,ohsumed,vmalperovich,2021-04-27 01:51:22,171.249,486a5a265099,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.005,5.0,0.001,5.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,0.1782667487859726,0.9976169466972351,1.5311998128890991,,[],SUCCEEDED
VKR-297,0.6675735712051392,182.0,3.0,ohsumed,vmalperovich,2021-04-27 01:45:04,123.681,486a5a265099,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.005,5.0,0.001,5.0,700.0,1.0,2637823.0,23.0,12965.0,,,,,0.19518525898456573,0.9979147911071777,1.4649715423583984,,[],SUCCEEDED
VKR-295,0.6495176553726196,193.0,3.0,ohsumed,vmalperovich,2021-02-28 02:23:04,127.479,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_53', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.5,100.0,300.0,0.5,2.0,0.01,10.0,6000.0,5.0,1403723.0,23.0,6684.0,,,,,0.23737163841724396,0.98675936460495,1.6679596900939941,,[],SUCCEEDED
VKR-294,0.504081130027771,193.0,3.0,ohsumed,vmalperovich,2021-02-28 02:22:37,20.925,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_52', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.5,100.0,300.0,0.5,2.0,0.01,10.0,6000.0,5.0,1403723.0,23.0,6684.0,,,,,2.150879383087158,0.48063555359840393,2.1469032764434814,,[],SUCCEEDED
VKR-293,0.6178580522537231,193.0,3.0,ohsumed,vmalperovich,2021-02-28 02:19:41,158.79,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_51', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.5,100.0,300.0,0.5,10.0,0.001,10.0,6000.0,5.0,1403723.0,23.0,6684.0,,,,,0.803318202495575,0.849056601524353,1.6597316265106201,,[],SUCCEEDED
VKR-292,0.6168686747550964,193.0,3.0,ohsumed,vmalperovich,2021-02-28 02:15:37,187.595,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_50', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.5,100.0,300.0,0.5,10.0,0.001,10.0,6000.0,5.0,1403723.0,23.0,6684.0,,,,,0.3884420096874237,0.9857662916183472,1.7366523742675781,,[],SUCCEEDED
VKR-291,0.6435815095901489,193.0,3.0,ohsumed,vmalperovich,2021-02-28 02:12:27,142.957,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_49', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.5,1.0,0.01,10.0,6000.0,5.0,1403723.0,23.0,6684.0,,,,,0.20298628509044647,0.9940416812896729,1.5524654388427734,,[],SUCCEEDED
VKR-290,0.5899084806442261,193.0,3.0,ohsumed,vmalperovich,2021-02-28 02:11:12,62.964,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_47', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.5,2.0,0.001,10.0,6000.0,5.0,1403723.0,23.0,6684.0,,,,,0.806602954864502,0.8901026248931885,1.8674906492233276,,[],SUCCEEDED
VKR-289,0.6502597332000732,193.0,3.0,ohsumed,vmalperovich,2021-02-28 02:08:26,139.285,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_46', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,500.0,0.5,1.0,0.01,8.0,6000.0,5.0,1448323.0,23.0,6684.0,,,,,0.18825866281986237,0.9976828694343567,1.514662742614746,,[],SUCCEEDED
VKR-288,0.6487756371498108,193.0,3.0,ohsumed,vmalperovich,2021-02-28 02:04:18,209.781,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_44', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,512.0,0.5,5.0,0.01,10.0,6000.0,5.0,1450999.0,23.0,6684.0,,,,,0.15270264446735382,0.9996689558029175,1.470086693763733,,[],SUCCEEDED
VKR-287,0.5822409391403198,193.0,3.0,ohsumed,vmalperovich,2021-02-28 02:01:41,131.461,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_41', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,512.0,0.5,3.0,0.001,5.0,6000.0,5.0,1450999.0,23.0,6684.0,,,,,0.7295414805412292,0.9149288535118103,1.8828719854354858,,[],SUCCEEDED
VKR-286,0.6270096302032471,193.0,3.0,ohsumed,vmalperovich,2021-02-28 02:00:24,70.425,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_40', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,1024.0,0.05,3.0,0.001,3.0,6000.0,5.0,1565175.0,23.0,6684.0,,,,,0.4585517346858978,0.9851042628288269,1.7486153841018677,,[],SUCCEEDED
VKR-285,0.6302250623703003,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:56:41,152.747,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_39', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,512.0,0.05,3.0,0.001,5.0,6000.0,5.0,1450999.0,23.0,6684.0,,,,,0.36368313431739807,0.989407479763031,1.631356954574585,,[],SUCCEEDED
VKR-284,0.3445461392402649,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:55:03,81.028,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_38', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalMax,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,3.0,0.001,3.0,6000.0,5.0,1403723.0,23.0,6684.0,,,,,2.1684763431549072,0.4376034438610077,2.4628958702087402,,[],SUCCEEDED
VKR-283,0.6272569894790649,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:51:55,115.567,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_37', 'sort_pool_3', 'Pooling', 'Dropout', 'Dense']",False,False,SortPool,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,3.0,0.001,3.0,6000.0,5.0,1403723.0,23.0,6684.0,,,,,0.5955501198768616,0.9529957175254822,1.7497541904449463,,[],SUCCEEDED
VKR-282,0.6326984763145447,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:49:08,132.08,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_36', 'sort_pool_2', 'Pooling', 'Dropout', 'Dense']",False,False,SortPool,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,3.0,0.001,3.0,6000.0,5.0,1381423.0,23.0,6684.0,,,,,0.42052480578422546,0.9794769883155823,1.6364713907241821,,[],SUCCEEDED
VKR-281,0.6198367476463318,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:48:15,46.492,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_35', 'sort_pool_1', 'Pooling', 'Dropout', 'Dense']",False,False,SortPool,False,GLoVe,32.0,200.0,0.55,100.0,100.0,1.0E-4,3.0,0.001,3.0,6000.0,5.0,1359123.0,23.0,6684.0,,,,,0.2768053412437439,0.9440582394599915,1.3960025310516357,,[],SUCCEEDED
VKR-280,0.6057383418083191,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:45:28,45.049,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_31', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalAttn,False,GLoVe,32.0,200.0,0.55,100.0,100.0,1.0E-4,3.0,0.001,3.0,6000.0,5.0,1390573.0,23.0,6684.0,,,,,0.07123429328203201,1.0,1.746687650680542,,[],SUCCEEDED
VKR-279,0.573336660861969,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:44:17,53.176,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_30', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalAttn,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.1,3.0,0.001,3.0,6000.0,5.0,1440573.0,23.0,6684.0,,,,,0.37450987100601196,0.9930486679077148,1.9790120124816895,,[],SUCCEEDED
VKR-278,0.5931239128112793,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:42:42,44.028,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_28', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalAttn,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,5.0,6000.0,5.0,1419323.0,23.0,6684.0,,,,,0.26272085309028625,0.9970208406448364,1.9286470413208008,,[],SUCCEEDED
VKR-277,0.5975760817527771,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:40:30,102.569,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_27', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalAttn,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,5.0,6000.0,5.0,1419323.0,23.0,6684.0,,,,,0.1301458179950714,1.0,1.8239678144454956,,[],SUCCEEDED
